rank	node_id	label	out_degree
6083	130897449	null	925
6084	9174136	null	924
6085	25285109	null	924
6086	35059487	null	924
6087	62398484	null	924
6088	63423724	null	924
6089	67293454	null	924
6090	68312272	null	924
6091	71801478	null	924
6092	85957725	null	924
6093	89847041	null	924
6094	94654555	null	924
6095	103359031	null	924
6096	125436899	null	924
6097	137165811	null	924
6098	138474660	null	924
6099	3730870	null	923
6100	29031521	null	923
6101	63090800	null	923
6102	84587409	null	923
6103	102065679	null	923
6104	136506115	null	923
6105	16817530	null	922
6106	23421554	null	922
6107	24577547	null	922
6108	67039618	null	922
6109	68315669	null	922
6110	82512080	null	922
6111	91611562	null	922
6112	93333843	null	922
6113	22400521	null	921
6114	23741244	null	921
6115	30092054	null	921
6116	113473513	null	921
6117	8484739	null	920
6118	29218370	null	920
6119	42487475	null	920
6120	47050114	null	920
6121	54514645	null	920
6122	66520546	null	920
6123	66796976	null	920
6124	66908462	null	920
6125	79036410	null	920
6126	83864512	null	920
6127	99782748	null	920
6128	135735328	null	920
6129	5450680	null	919
6130	5684594	null	919
6131	17863239	Bitso.com	919
6132	22237042	null	919
6133	72594937	null	919
6134	78166946	null	919
6135	80722601	null	919
6136	82243409	null	919
6137	82512073	null	919
6138	108542014	null	919
6139	5473373	null	918
6140	36552532	null	918
6141	66636757	null	918
6142	80456941	null	918
6143	112854278	null	918
6144	5394897	null	917
6145	48580957	null	917
6146	54546369	null	917
6147	66450400	null	917
6148	67777442	null	917
6149	74094897	null	917
6150	81630663	null	917
6151	83256335	null	917
6152	6854919	null	916
6153	29163121	null	916
6154	30146406	null	916
6155	57047436	null	916
6156	64112358	null	916
6157	65095055	null	916
6158	70051706	null	916
6159	92593199	null	916
6160	92593210	null	916
6161	115644828	null	916
6162	8582674	null	915
6163	77322486	null	915
6164	102482045	null	915
6165	6908144	null	914
6166	51599677	null	914
6167	92053537	null	914
6168	106710689	null	914
6169	114853607	null	914
6170	56863523	null	913
6171	65425126	null	913
6172	65550109	null	913
6173	72064556	null	913
6174	73308292	null	913
6175	107978353	null	913
6176	121386590	null	913
6177	134763155	null	913
6178	5754632	null	912
6179	37652132	null	912
6180	41309159	null	912
6181	57632968	null	912
6182	58971564	null	912
6183	63902325	null	912
6184	66201833	null	912
6185	66297968	null	912
6186	66557525	null	912
6187	73086872	null	912
6188	3766652	null	911
6189	15324198	null	911
6190	32612078	null	911
6191	38292550	null	911
6192	65756440	null	911
6193	68047837	null	911
6194	68236150	null	911
6195	71032299	null	911
6196	77447104	null	911
6197	104704802	null	911
6198	105096254	null	911
6199	8103735	null	910
6200	9151467	null	910
6201	11498441	null	910
6202	17888036	null	910
6203	44945208	null	910
6204	65908083	null	910
6205	66042029	null	910
6206	68126777	null	910
6207	72798756	null	910
6208	73748006	null	910
6209	73841550	null	910
6210	81278502	null	910
6211	115959136	null	910
6212	121024050	null	910
6213	121868504	null	910
6214	5902228	null	909
6215	14986787	null	909
6216	37756837	null	909
6217	54814947	null	909
6218	71735569	null	909
6219	72325777	null	909
6220	73590568	null	909
6221	80972813	null	909
6222	97161987	null	909
6223	106223976	null	909
6224	118696046	null	909
6225	130600746	null	909
6226	5844258	null	908
6227	10232525	null	908
6228	27524009	null	908
6229	28125498	null	908
6230	35986396	null	908
6231	73194911	null	908
6232	84719110	null	908
6233	117698902	null	908
6234	119223902	null	908
6235	120389932	null	908
6236	7493191	null	907
6237	12275766	null	907
6238	44524372	null	907
6239	54462997	null	907
6240	60016035	null	907
6241	65270232	null	907
6242	72655987	null	907
6243	72953757	null	907
6244	73201458	null	907
6245	73455970	null	907
6246	103538650	null	907
6247	118282440	null	907
6248	121634403	null	907
6249	2421888	null	906
6250	6686464	null	906
6251	53061978	null	906
6252	56454978	null	906
6253	57397047	null	906
6254	64986892	null	906
6255	65151284	null	906
6256	72306799	null	906
6257	73090218	null	906
6258	74031981	null	906
6259	7328551	null	905
6260	7354473	null	905
6261	64832537	null	905
6262	64884462	null	905
6263	67131146	null	905
6264	72395382	null	905
6265	72619425	null	905
6266	81522958	null	905
6267	105573751	null	905
6268	112263625	null	905
6269	1372542	null	904
6270	5425112	null	904
6271	8516628	null	904
6272	20295432	null	904
6273	23068662	null	904
6274	74590560	null	904
6275	110340997	null	904
6276	115552543	null	904
6277	120644780	null	904
6278	134935804	null	904
6279	13530755	null	903
6280	14052778	null	903
6281	14628125	null	903
6282	15951079	null	903
6283	53479499	null	903
6284	65091404	null	903
6285	65689412	null	903
6286	72382091	null	903
6287	72510582	null	903
6288	85525379	null	903
6289	88304784	null	903
6290	5657405	null	902
6291	22317118	null	902
6292	23280487	null	902
6293	29731305	null	902
6294	43538121	null	902
6295	55577097	null	902
6296	62893348	null	902
6297	73593938	null	902
6298	80729435	null	902
6299	83437894	null	902
6300	5439273	null	901
6301	5532426	null	901
6302	22799748	null	901
6303	54367887	null	901
6304	73328672	null	901
6305	73464870	null	901
6306	73601496	null	901
6307	80772095	null	901
6308	86528374	null	901
6309	88937669	null	901
6310	90165835	null	901
6311	92851880	null	901
6312	97527636	null	901
6313	98932171	null	901
6314	103650307	null	901
6315	111467686	null	901
6316	121938698	null	901
6317	4924783	null	900
6318	5408299	null	900
6319	8987095	null	900
6320	12125999	null	900
6321	30227032	null	900
6322	46496347	null	900
6323	54275765	null	900
6324	69004725	null	900
6325	86047735	null	900
6326	137265710	null	900
6327	4388355	null	899
6328	17901556	null	899
6329	23396665	null	899
6330	45444801	null	899
6331	54176566	null	899
6332	54602986	null	899
6333	71085515	null	899
6334	84940686	null	899
6335	119411963	null	899
6336	40075824	null	898
6337	54626202	null	898
6338	56056920	null	898
6339	85294092	null	898
6340	85294102	null	898
6341	112677858	null	898
6342	114723323	null	898
6343	121161647	null	898
6344	130409145	null	898
6345	138230365	null	898
6346	33859832	null	897
6347	54685138	null	897
6348	61073685	null	897
6349	72943888	null	897
6350	81940077	null	897
6351	90201956	null	897
6352	11393741	null	896
6353	30403607	null	896
6354	54046828	null	896
6355	55874302	null	896
6356	73887614	null	896
6357	75106651	null	896
6358	85679752	null	896
6359	91331570	null	896
6360	138576599	null	896
6361	9449539	null	895
6362	19624527	null	895
6363	20025894	null	895
6364	35930586	null	895
6365	50113065	null	895
6366	53985218	null	895
6367	56231037	null	895
6368	74031991	null	895
6369	15450248	null	894
6370	18090628	null	894
6371	22753355	null	894
6372	52245657	null	894
6373	57155588	null	894
6374	74894276	null	894
6375	118760274	null	894
6376	3578346	null	893
6377	21625369	null	893
6378	108706156	null	893
6379	133379042	null	893
6380	7134647	null	892
6381	54078703	null	892
6382	97156512	null	892
6383	70636544	null	891
6384	6808775	null	890
6385	20706187	null	890
6386	46333588	null	890
6387	113874780	null	890
6388	120155373	null	890
6389	121868523	null	890
6390	671621	null	889
6391	5379167	null	889
6392	5494032	null	889
6393	12152417	null	889
6394	65077383	null	889
6395	68863959	null	889
6396	76193555	null	889
6397	99259823	null	889
6398	101757220	null	889
6399	128327487	null	889
6400	9985281	null	888
6401	12282058	null	888
6402	29207478	null	888
6403	37192514	null	888
6404	42660566	null	888
6405	97802327	null	888
6406	118544024	null	888
6407	122106370	null	888
6408	6713870	null	887
6409	16098648	null	887
6410	27281162	null	887
6411	73743310	null	887
6412	76322924	null	887
6413	102888637	null	887
6414	118157032	null	887
6415	119209411	null	887
6416	22177272	null	886
6417	45299008	null	886
6418	47913107	null	886
6419	73193378	null	886
6420	76913613	null	886
6421	115590126	null	886
6422	5800127	null	885
6423	13195827	null	885
6424	28874371	null	885
6425	60571428	null	885
6426	63691760	null	885
6427	78497456	null	885
6428	84110645	null	885
6429	85140614	null	885
6430	88267058	null	885
6431	90193826	null	885
6432	90256583	null	885
6433	12618837	null	884
6434	29920190	null	884
6435	56967208	null	884
6436	102464392	null	884
6437	7600526	null	883
6438	9245483	null	883
6439	19505721	null	883
6440	29522484	null	883
6441	55341010	null	883
6442	75695835	null	883
6443	91814707	null	883
6444	93402559	null	883
6445	4185980	null	882
6446	6272419	null	882
6447	26550714	null	882
6448	30222623	null	882
6449	62615634	null	882
6450	74095513	null	882
6451	100648073	null	882
6452	114441140	null	882
6453	117839611	null	882
6454	120318089	null	882
6455	132915814	null	882
6456	6848349	null	881
6457	9926509	null	881
6458	11556905	null	881
6459	20610340	null	881
6460	27836398	null	881
6461	71177396	null	881
6462	74308140	null	881
6463	103224199	null	881
6464	109958068	null	881
6465	113475492	null	881
6466	22357059	null	880
6467	28115067	null	880
6468	28729142	null	880
6469	41548331	null	880
6470	77712293	null	880
6471	103638684	null	880
6472	117182943	null	880
6473	25892441	null	879
6474	50429627	null	879
6475	54183059	null	879
6476	94090798	null	879
6477	110254713	null	879
6478	113475484	null	879
6479	5460472	null	878
6480	12122167	null	878
6481	22198893	null	878
6482	77749024	null	878
6483	84717156	null	878
6484	7205286	null	877
6485	23563237	null	877
6486	24139644	null	877
6487	57265335	null	877
6488	57855884	null	877
6489	81656081	null	877
6490	96240477	null	877
6491	111340645	null	877
6492	56781602	null	876
6493	84465829	null	876
6494	85971075	null	876
6495	97971457	null	876
6496	120714601	null	876
6497	15969170	null	875
6498	29652168	null	875
6499	56582252	null	875
6500	70512138	null	875
6501	77601552	null	875
6502	80091127	null	875
6503	81957839	null	875
6504	116913506	null	875
6505	137717313	null	875
6506	6658218	null	874
6507	6876585	null	874
6508	125021101	null	874
6509	22545789	null	873
6510	32333256	null	873
6511	59855077	null	873
6512	79957868	null	873
6513	113541410	null	873
6514	118265656	null	873
6515	131703994	null	873
6516	5363735	null	872
6517	9233864	null	872
6518	13303042	null	872
6519	24114959	null	872
6520	52313611	null	872
6521	64536580	null	872
6522	72383403	null	872
6523	84465834	null	872
6524	94424317	null	872
6525	16255444	null	871
6526	19238352	null	871
6527	45414085	null	871
6528	55800040	null	871
6529	94393604	null	871
6530	129730484	null	871
6531	137807305	null	871
6532	7652517	null	870
6533	8842872	null	870
6534	64041278	null	870
6535	72337590	null	870
6536	94025904	null	870
6537	118351724	null	870
6538	3272232	null	869
6539	3578322	null	869
6540	17048206	null	869
6541	30036171	null	869
6542	32333563	null	869
6543	51762031	null	869
6544	54559120	null	869
6545	55379172	null	869
6546	74786217	null	869
6547	77024392	null	869
6548	114064420	null	869
6549	119919969	null	869
6550	122894096	null	869
6551	122902492	null	869
6552	5783119	null	868
6553	7852827	null	868
6554	8480186	null	868
6555	18864445	null	868
6556	55800032	null	868
6557	118913918	null	868
6558	5440174	null	867
6559	29261448	null	867
6560	29976975	null	867
6561	54275821	null	867
6562	56320812	null	867
6563	67388294	null	867
6564	68275310	null	867
6565	6731323	null	866
6566	15783888	null	866
6567	19691090	null	866
6568	23228011	null	866
6569	40402796	null	866
6570	46222999	null	866
6571	70705155	null	866
6572	74312184	null	866
6573	99731431	null	866
6574	118137036	null	866
6575	5989494	null	865
6576	7205248	null	865
6577	9890023	null	865
6578	28113670	null	865
6579	29972265	null	865
6580	43548215	null	865
6581	52112708	null	865
6582	55954944	null	865
6583	75943159	null	865
6584	91878191	null	865
6585	97498838	null	865
6586	121106303	null	865
6587	9501999	null	864
6588	25897954	null	864
6589	26577675	null	864
6590	48096842	null	864
6591	55570706	null	864
6592	71546734	null	864
6593	78324787	null	864
6594	111153983	null	864
6595	122524395	null	864
6596	128625395	null	864
6597	2970419	null	863
6598	13063264	null	863
6599	25488327	null	863
6600	28115272	null	863
6601	38645457	null	863
6602	55990179	null	863
6603	65425125	null	863
6604	80956212	null	863
6605	92958812	null	863
6606	5305709	null	862
6607	5624618	null	862
6608	10232592	null	862
6609	14117658	null	862
6610	42034381	null	862
6611	56140759	null	862
6612	80969331	null	862
6613	83876331	null	862
6614	127287	null	861
6615	21487072	null	861
6616	29459302	null	861
6617	59466691	null	861
6618	77596304	null	861
6619	84717361	null	861
6620	120395415	null	861
6621	137664351	null	861
6622	6970075	null	860
6623	8996700	null	860
6624	26021815	null	860
6625	26895490	null	860
6626	28494167	null	860
6627	70605237	null	860
6628	72190098	null	860
6629	81014116	null	860
6630	112855635	null	860
6631	121386644	null	860
6632	2146398	null	859
6633	3578333	null	859
6634	9539202	null	859
6635	27837214	null	859
6636	34021424	null	859
6637	34479891	null	859
6638	42017523	null	859
6639	45846142	null	859
6640	67364133	null	859
6641	74907503	null	859
6642	79003717	null	859
6643	108417024	null	859
6644	3441989	null	858
6645	7525857	null	858
6646	24036388	null	858
6647	26157158	null	858
6648	29134583	null	858
6649	53985233	null	858
6650	58356166	null	858
6651	68137363	null	858
6652	86964733	null	858
6653	102763748	null	858
6654	120156832	null	858
6655	122916130	null	858
6656	1987815	null	857
6657	3864082	null	857
6658	30158945	null	857
6659	43632119	null	857
6660	83476724	null	857
6661	89012148	null	857
6662	119646776	null	857
6663	120667112	null	857
6664	127552594	null	857
6665	2909250	null	856
6666	30061070	null	856
6667	32927157	null	856
6668	83076458	null	856
6669	86528261	null	856
6670	95742772	null	856
6671	111892202	null	856
6672	131475923	null	856
6673	9939526	null	855
6674	67900495	null	855
6675	78115856	null	855
6676	79192328	null	855
6677	87052463	null	855
6678	87247175	null	855
6679	128110410	null	855
6680	47948880	null	854
6681	64823100	null	854
6682	92284754	null	854
6683	106994752	null	854
6684	110093470	null	854
6685	119939943	null	854
6686	4189425	null	853
6687	13441793	null	853
6688	28817032	null	853
6689	82714335	null	853
6690	83728120	null	853
6691	84137327	null	853
6692	101521908	null	853
6693	101882105	null	853
6694	125323516	null	853
6695	15160581	null	852
6696	19931888	null	852
6697	30087202	null	852
6698	96391176	null	852
6699	121636194	null	852
6700	6718489	null	851
6701	13609942	null	851
6702	15137350	null	851
6703	17839689	DiceBitco.in	851
6704	28115053	null	851
6705	70714439	null	851
6706	78756157	null	851
6707	81116810	null	851
6708	85971076	null	851
6709	86965641	null	851
6710	102162326	null	851
6711	104376827	null	851
6712	112088832	null	851
6713	122652869	null	851
6714	11178904	null	850
6715	17498341	null	850
6716	29300656	null	850
6717	35979057	null	850
6718	55132353	null	850
6719	57033479	null	850
6720	80035670	null	850
6721	84663508	null	850
6722	84677941	null	850
6723	676815	null	849
6724	4188025	null	849
6725	4563322	null	849
6726	22509233	null	849
6727	26577240	null	849
6728	109763896	null	849
6729	111985773	null	849
6730	119204981	null	849
6731	121110222	null	849
6732	133558375	null	849
6733	27800912	null	848
6734	52989318	null	848
6735	58745632	null	848
6736	74228013	null	848
6737	86118970	null	848
6738	92391649	null	848
6739	125327890	null	848
6740	139243217	null	848
6741	15565145	null	847
6742	21095955	null	847
6743	27839292	null	847
6744	30156630	null	847
6745	42298148	null	847
6746	47288547	null	847
6747	55482209	null	847
6748	102143184	null	847
6749	120155366	null	847
6750	121603299	null	847
6751	3931781	null	846
6752	13782053	null	846
6753	20560593	null	846
6754	55529420	null	846
6755	112093277	null	846
6756	120380855	null	846
6757	120642337	null	846
6758	124849879	null	846
6759	3578339	null	845
6760	9980013	null	845
6761	15151353	null	845
6762	17462718	null	845
6763	36768440	null	845
6764	63630436	null	845
6765	78096689	null	845
6766	83261400	null	845
6767	99172012	null	845
6768	101311629	null	845
6769	109142070	null	845
6770	117818805	null	845
6771	18214362	null	844
6772	22470130	null	844
6773	23843839	null	844
6774	26579063	null	844
6775	58157229	null	844
6776	78503156	null	844
6777	44977551	null	843
6778	53842151	null	843
6779	98551563	null	843
6780	122079393	null	843
6781	131079709	null	843
6782	9995168	null	842
6783	10456115	null	842
6784	11263923	null	842
6785	26577514	null	842
6786	50910435	null	842
6787	53925634	null	842
6788	82106674	null	842
6789	82367733	null	842
6790	84083975	null	842
6791	113473517	null	842
6792	113670180	null	842
6793	5299437	null	841
6794	11526662	null	841
6795	37451306	null	841
